Depth_D_mm,Web_Thickness_tw_mm,Flange_B_mm,Length_L_mm,Yield_Strength_fy_MPa,Youngs_Modulus_E_GPa,Poisson_Ratio,Opening_Ratio,FEA_Shear_Capacity_kN,Ultimate_Load_kN,Eurocode_Capacity_kN,With_Tension_Field_kN,Without_Tension_Field_kN
109.29008254399955,2.692047853471219,82.70873007370372,2264.5643072752796,358.14235154246614,194.48865129772074,0.29918954035278256,0.6484830786081289,20.355454987153415,21.413962510465176,19.704605204664805,29.537042352134762,18.519585222184492
221.50897038028768,1.2666137424878867,59.904881637987,1397.9842779188737,451.38124756873975,201.73780806901777,0.2899155126745265,0.588416564634865,21.196985697135577,22.792811318820302,26.46158522485151,36.41313161109651,22.142363052404185
134.1048247374583,2.2732857812676954,78.2665127285805,1836.6677282045603,331.19318259452973,200.43348849707198,0.2791410212226666,0.5310332991531553,19.723898005209982,21.730609932297654,21.904803238388848,35.771489680853584,22.48270007330157
113.0103185970559,1.6140159071178655,73.19662433441681,2501.8795967266365,274.36889044200177,201.77834474281616,0.28527962926973205,0.09070967644205803,21.283770278410096,22.379801863008286,19.292821275615125,25.07803074160125,21.973620736771796
289.7771074506667,1.4170203943991018,98.60026648157685,1202.7457951063184,547.774538646329,200.95788698097044,0.28626165175101337,0.5764930325309721,49.68026478901855,53.47855098333561,47.92360519305876,58.694816021023684,47.082248551475594
293.12640661491184,1.3385157629325763,80.42636363482333,1555.7055521794246,296.8604523791798,202.53120494652964,0.313784696274615,0.40024412508361185,33.852913182036076,37.28570291159863,34.84018031220951,39.80739644640162,32.39028041905653
261.6794696232922,2.4533197965806517,67.47531860434094,1552.6382169317071,546.5262981890444,207.23652849695904,0.30115824587226947,0.7152796288849275,62.58747018810633,69.30403984464782,56.86798005569631,70.31266402432888,51.41530256664743
160.92275383467415,1.8117749347825192,55.704789244396665,1864.0378551890121,543.1839797699342,202.84051602564324,0.30389604524091984,0.7358967473044342,24.0738308242808,27.506161329885334,26.057341714639975,29.904856645947326,24.96227060003288
119.53442280127678,2.5045801887517705,57.56234143674673,2960.73748188437,488.1454311724119,194.7517225054503,0.27779578991064874,0.04412527248142837,78.67491290776456,87.68590962361765,68.36116679626123,84.18631317118452,65.46692477941444
236.84660530243139,1.3176414134380963,61.26584649756175,1135.005093367644,447.8268886245993,206.81281426356227,0.28802033570782737,0.656513248283583,32.066208571933345,34.999419475147505,24.378338018498635,34.379426441854655,27.771416547453583
188.03049874792026,1.7675226080950985,62.5483330670149,2037.40198876119,423.3421150753254,208.20307281744144,0.30887079776446286,0.030157912338136496,71.00698164058163,81.16347361800882,66.48176944606152,88.47911794883693,64.4605010296956
124.40764696895576,2.171084326275607,92.5308028920569,1358.7293640244209,509.8304636133504,215.76028367256043,0.30286774112382586,0.2937357005560181,53.55745394662765,60.43896006758739,48.895253546040244,54.01038937353419,44.40247435069693
199.03538202225405,2.6233016967101346,78.06113941412625,2941.353090819488,336.8318564858464,194.382529833802,0.298527947213144,0.43383998049686334,55.17180781782012,59.033883584459325,52.63015827792664,59.15369077406861,48.72474833383428
106.87770422304368,1.7737545052777257,76.16954556871832,1226.6070094549284,390.3043637454631,201.21441006575137,0.3056484235860012,0.11848063890170196,27.846674051017814,29.603360212423315,34.96370593107675,42.09837515423651,27.38337072698126
281.8640804157564,2.326604477586616,55.73844359346087,1807.2020047231827,435.81699080995054,189.58950648405505,0.3163579780613581,0.5970510500552615,53.32378238872473,59.59365476817232,61.965527711106695,72.59703776652809,54.75508759368347
151.7559963200034,2.7947599468251365,93.00698466747176,2475.7699696692125,373.3571427608473,202.76574578189604,0.29778957536462947,0.006683763337710858,89.60385819171755,99.10082027853241,79.94502237869189,93.75508101378372,76.49246481218765
232.5044568707964,2.3085537387281483,86.14071516042418,2409.1088560548906,378.2459362270804,197.25899850916613,0.3006936980265807,0.13487923874722949,95.81681714826001,108.17405923163162,91.82945073781691,111.1418606121046,81.17732403226306
162.3422152178822,1.6193270545565408,53.38341809500008,1845.4572737878646,349.0854002506253,209.61722897412477,0.301925969187313,0.4646374638827806,37.80461138915906,42.487865739674305,25.52993929467358,26.523004245299116,19.846242320577083
204.01360423556216,1.2439214068017683,85.39175486148844,1693.0483359054365,419.2695450053608,196.1269251499071,0.3239210963527399,0.5715100496298339,26.218999076168778,29.16919109283924,25.139920648266155,28.2424021608929,26.25984560035189
209.34205586865593,2.766177973021674,77.1769108671323,1795.224757105741,505.1723584045348,191.5540848101637,0.2790064373558097,0.733314482155133,51.436640552635566,59.082091101227675,43.88862025533032,55.41171738512304,39.26865335111734
136.9708911051054,1.2382849395306967,54.08626728733891,1528.5525263172785,310.45851340189387,197.64368129648742,0.3068322301478881,0.5643973215476991,12.501802465935508,13.793975929601501,9.17429873124837,12.821011391884838,11.605602854449897
293.9169255529117,2.7744630108315587,72.91503207643282,1410.6658774135997,530.3299116260324,190.1225611439143,0.29885197751240933,0.5374234162038928,113.53747111208418,120.49851882383082,101.50445735994484,128.08210105363776,97.29520581522898
255.02656467222292,2.1520868412489813,74.23481435650234,1966.07939511778,456.7262961244689,203.75549727253656,0.3056677172618418,0.3154729170805315,99.64439450655043,112.87989601706505,86.14676018495265,103.60624250576807,75.75687283645122
287.8997883128378,2.890321857323213,58.28872700816379,1537.0675121352147,496.98196380400907,189.6745847687184,0.29342627446005276,0.001027540421441131,217.22616046663612,233.55838238026502,210.45592328504486,261.3011782515005,198.1144766859265
278.9654700855298,2.6378098243925976,97.28490735001412,1574.9233297945002,416.8572077890035,200.1422879059158,0.2995103496914155,0.09612740698849756,152.73000663161554,172.23824318727526,143.98275828734526,170.8929891468437,133.2420027111685
219.57999576221704,2.9962813989600074,92.4987685740331,2313.512126949114,483.85501042721904,189.61094090071902,0.3071141057946549,0.42764363580483133,107.09328047406498,122.69791836533335,91.25882488756088,113.3536966408012,86.74398539583986
284.37484700462335,1.831281267813078,83.45111686645541,2937.074663399784,254.86011920184018,198.3985109773168,0.3311291020104384,0.5401039086755358,35.53978387774471,39.793169268959424,33.96093381370326,40.86426254585641,31.654552352944968
117.6985004103839,2.5809389200760284,73.11477805003037,2207.27440111875,495.51412743386055,208.21689077902266,0.3080803618940207,0.33395862711717,64.60343665578566,71.68416816336077,48.10980909805115,57.981779924350185,45.48387186354825
139.19657248382904,1.9234756444966359,70.58827707922542,1153.9589341299325,262.04165772561,201.80323945717896,0.2915193440196949,0.5845432092227122,13.900097994948393,15.235044190436072,14.454269103941352,12.267743646275669,15.664984155463262
109.04545778210762,2.063776116547036,82.5486733575477,1151.1672277081339,516.9740129088588,195.68253197517532,0.295762403179773,0.41748983626574304,38.56541526340755,41.89904780739747,30.82304611882497,42.00356452243489,30.242344290818835
165.06606615265287,2.3295098337930664,77.27159347034527,2902.846441691132,547.5888241715929,199.8439825553046,0.29546585891616145,0.05934095647544977,109.79659244065353,119.1622939398931,97.97234951676685,121.77542737112127,91.11068151288777
177.7354579378964,2.7726188055354095,53.11365529409428,1594.5815806146672,338.22023865303333,200.09008436022222,0.28204356827369986,0.15361300077435908,65.2613418985898,72.67746266574372,71.17590778251008,87.37207752690408,63.63082463732107
154.26980635477918,2.971350244558731,75.62513243851659,1184.1339721649508,313.0955668857381,202.36315172921704,0.2966990980829856,0.6719985785951543,22.21097148735499,24.990170639674798,25.191092044329764,30.09104964051332,20.853085679620584
265.7475018303859,2.5828921449561326,90.32018086164197,2198.0891743007633,479.6090091574122,193.16570818359588,0.30732829081821744,0.5799301972995516,71.23577681365788,79.63103470694567,73.90061387869643,86.7267283511447,70.03308987252312
171.35066533871787,1.9519802079012007,72.96199387984791,2247.2975565805323,325.90790227607596,202.96283636923664,0.28725767880923203,0.7158095896099961,23.215816480361507,24.837232554095554,17.80297321759533,27.34154331405149,13.442403562737821
156.18690193747614,1.9584426040987264,52.59782887771342,2297.0096402373765,509.66871495166106,186.4780418419861,0.3104848265105059,0.09404579929674926,83.25957888634213,91.53547429005911,70.2406926056906,82.29422678864844,67.55225552421102
208.5392166316497,2.527648142860005,89.31390996920166,1534.8040557150825,280.852777647243,196.85057723818096,0.30487774821084335,0.7921780276920591,21.905181791626664,24.73454285067864,23.3702892082907,25.514145911524338,17.482197343643204
128.18484499495253,1.6297988623829442,60.06818910679872,1030.22136842895,287.7865589138075,197.5586307877423,0.2926576667802896,0.1675253711599469,32.66467651670329,35.85178232571066,24.818926522717426,28.839980010069684,23.41217353212317
260.43939615080797,1.3988534036365103,62.93104174440194,2930.030738908944,543.7454665301847,203.1666341303562,0.29858470362662154,0.009423901029313609,106.2274494533842,117.23923415841455,103.09992081063166,122.16078721160449,97.90258241321928
114.91012873595416,1.8383198837533978,58.235317671614794,1501.786091382205,452.15166948100136,200.11315426338436,0.31598321807641033,0.7979383512428434,19.831424344975538,22.35226818212262,11.189337892884003,13.70528254291221,10.448692887877627
297.3773873201035,1.717030184977347,66.51075324357488,2352.052576105095,504.0661673286859,192.97218473071857,0.3073354781350586,0.22485910835609052,110.2356141605176,123.03689358446098,102.25227945842158,120.83012889928611,96.45444581721745
254.44895385933148,1.7333546168207823,87.83757528443175,2413.259739757419,347.2988132054554,195.07503437091492,0.30008783654898147,0.5344155620100479,39.32050388984562,42.89609393972237,38.69706473175264,46.74160235825783,34.86943603768653
139.7431363068345,1.6204939518898378,75.96929297519686,2220.014834158971,452.94512485618134,200.99340004773703,0.29762316683039014,0.14134585134104416,48.589066702871776,55.369246833096874,44.59172854368628,58.16328530205947,41.41655431335111
101.10442342472048,1.2757677413454513,60.24406370753563,1625.8147884272964,428.27254819257917,199.60466329067722,0.3007660907045166,0.4641828257593134,20.721514575388483,22.09445389243675,10.190002718065777,19.61989145018985,18.671186336484205
263.09228569096683,1.232173082520145,93.89150390760204,1542.1925075281315,430.94503603688406,197.10437945182127,0.29488236442057697,0.7232279891636475,21.535405106135844,24.756060362464066,22.261444917590754,27.47396153915449,18.10753761578787
241.37146876952343,2.9779003015248566,93.97909274757646,2195.336565405406,454.75973786131647,197.5958310524401,0.2789525049428098,0.2561449339427509,132.8127227634299,141.0318723570897,123.61614997409983,145.11929279874434,117.00264744508921
245.80143360819747,1.9699916407245524,93.52892125230034,2732.191267223383,422.60775193872956,203.48083998579645,0.3204217791053473,0.5362031808354873,46.04652856590427,48.41769442135056,49.98758491331064,61.35701532189635,47.52695730894317
254.25406933718915,1.891787964887427,61.93981056907697,2893.467457846791,378.7187107907998,197.41153713565393,0.301553249991994,0.1503228710387332,77.39922355034818,88.15786191727044,79.13992890423908,102.10580030536417,72.94207610041809
114.80893034681807,2.4233651088475257,72.56196720904941,1211.8116088075153,332.77680831416404,199.55954377985464,0.3039814726512254,0.4998363189749802,30.00177963643604,32.23677273617457,19.601464507029604,27.025223031324842,25.0242832778865
171.6931457088545,1.5928569981571155,99.24948280704376,1309.6572251954397,480.5743992739606,210.84968294040272,0.2994209225012309,0.2691602814540081,52.28852301587592,58.718440743112104,46.71090126555138,57.7242632037129,41.78049054840767
123.17381190502594,2.9099301311104053,88.60062381549952,2889.4725175661592,317.88172900095583,192.8815868155804,0.2926488319927541,0.16896660687036136,50.72504577219742,57.3751772623458,47.067245062504036,54.83782458508064,42.631855941147386
272.6206851751187,2.6154210259479935,51.35837106127799,2473.070456669585,457.70629184632423,190.7407863421267,0.2981407551905123,0.2505456405629081,135.61427095251622,154.04406581793737,123.39407517315323,148.34357894266938,113.34671595439798
224.6596253655116,1.360939804162067,53.2602295630246,2765.987649659546,319.999846794798,203.91794832399304,0.2840060523780569,0.1430728548062395,41.90710795403626,48.1579480197959,44.953752869313774,43.73839160559704,40.98611849939934
166.17960497052985,1.951645396412871,73.19656884061664,1405.2652682706862,437.5990509863362,196.60678469352948,0.32277086498053303,0.7215328862703063,23.613740048940066,25.488764779082096,22.065852155657847,28.53859974928385,18.88748048213401
112.71167005720473,2.7824129536118964,95.461010293078,2175.171742218804,474.1234801387087,198.4088123612869,0.28765488001577605,0.3177495090537031,63.84990769052369,71.57730025703634,50.07026567138926,57.66832041298704,47.388155530521956
162.19646434313245,2.9005176401245385,76.93508989763572,2402.2791888349475,315.61416667196175,196.09421810934444,0.2896803371615282,0.19622344397949387,72.81610859695884,77.29721088807183,58.94200857453871,67.16941742111763,55.263650587328776
165.03666440534943,2.0413227202497657,74.89062540171452,2360.2237708939456,267.9829902583925,198.70099929616245,0.295597407956136,0.3587262728127463,39.691475063038304,43.290734900520484,26.901443458120035,37.55163854279261,26.312436105193026
245.92123566761282,2.304140500579274,55.27368499783153,1816.3033817333962,289.2921228982522,207.99269056048172,0.31288075724852377,0.25642893344519646,63.16027507284421,71.6741013668473,56.592832575873366,71.43712082472881,58.487019994681546
227.51149427104264,1.5006611029657353,82.8390052362147,1030.7897833826169,431.79909018130763,204.0106422930906,0.3001450899926265,0.5955354030506608,39.357718566299944,42.77262268515795,32.29692876061968,37.404437631677034,29.1512822742412
277.44254851526534,2.9841035270465577,91.10515803001127,2165.8521136085265,504.8339218677206,204.31111755943488,0.28763864203969536,0.7769759295083956,55.97327765661259,62.08049612506932,56.88850599336938,73.50451910045255,51.2221968028399
194.44298503238986,1.617009062490198,69.02100037537812,1506.2030783592174,263.4990463706273,192.91886472103678,0.3125433836075734,0.3504269253581175,24.504814535664423,26.964542743094157,25.818416333766617,28.839289338997187,31.15446981846097
123.91884918766034,2.896917193443226,88.78059254626638,1900.5084922857807,470.2453777124939,194.24423131723566,0.3073100062678548,0.6888267199777923,20.538600989269078,22.8922251143243,24.95556147031096,29.86142567584778,25.653245018209805
242.648957444599,2.3693639681862635,98.22383269504058,2915.162030167635,352.39559378501565,185.80460670257287,0.30538434957216454,0.45269045884769565,67.55928503731009,77.51005422555988,57.309793259542154,69.31385818401718,48.501189724269274
252.15700972337947,2.2939262307819464,60.188322956384454,1798.0706352848695,393.55851097585673,195.95309589458623,0.3071573424117084,0.1257885320753868,101.99635800006266,107.66465797150168,99.90231583428483,126.20131940419058,93.17028327086226
212.25543951389926,2.1228393198297155,76.16648155973706,2679.6032133288536,528.6578649536697,204.7835159319283,0.32394361900582447,0.5524981936650732,57.73475400463943,63.93524440698001,56.098955323123114,62.48111536483245,49.395918841730975
254.1934359909122,1.6152056610919656,64.35689790422877,1377.0812114985024,349.59145142075363,202.58473257874186,0.3218509489503611,0.4107475977006561,40.84057496210073,46.40726286554792,46.57740450657165,53.59444497753704,42.12108159750983
198.75911927287814,1.5177504576099148,89.64272095169197,2344.9209960500575,389.6010801818458,198.89243368523938,0.293132846569967,0.5204852186016827,34.46789839243637,37.85051835170021,24.68221686425001,37.144761383638816,27.99921290935651
204.5465658763988,1.5968751763263156,78.87966829405788,2954.013908877887,254.10472442820432,199.88849858140972,0.3162388499281115,0.711749930057332,12.530380289287427,13.255296854041347,12.117986521646111,10.343526274429621,13.56365884601759
185.5082036717099,1.535588871859658,81.72912087751519,1203.7862017458735,274.4796160014515,196.55557228712297,0.30383168189758897,0.3523476565248369,21.005100524285496,23.232774095032987,25.042981737229095,33.51539985843079,23.30714731196438
105.08382534881903,2.6032520524201557,89.8957079807947,1016.6398844543841,327.5774773404352,201.02379441200893,0.3049909581613775,0.7209420985738846,18.15652238803154,19.667279210755463,16.66973259668818,19.44769349867584,12.436930851592432
121.57828539866088,1.830225466500114,69.79852363312274,1867.1655852652289,258.35567224632234,203.82939139740307,0.2830772916835667,0.600535211425324,6.511231318620277,6.937679065076822,8.65047520888222,13.637542582481602,10.519014526341232
106.28583713734685,1.3041168178141134,95.75450342035217,1185.2509661027343,439.4125978144753,191.92056606294764,0.298296142346118,0.39088394070238786,17.289455458212082,19.62186267111262,22.412622865115303,26.41814008148236,17.34846440027459
227.28208225275608,2.94438473425346,76.65144336230699,2496.768699352463,377.9195070404868,201.49823843918674,0.29187176409663435,0.48257770852637094,59.20359331498049,65.25182952477132,66.29113287845901,84.09977025948463,64.0223423307602
162.87119621526534,2.7908145929341663,57.8977411417674,2829.097327697118,414.4435608184066,204.66217435477333,0.30828058814893305,0.26046490601520916,68.80563361883738,78.66738278930494,68.5380453591788,84.31274416705291,65.5838615808435
201.71413823294057,2.8699541097513834,84.79495590844013,1868.0419454175176,302.3941557688989,197.92449855518316,0.31071080500402803,0.7868778397910194,25.26578905621221,28.565542807135486,22.428455067677596,26.54236611072181,22.55676833146184
281.5132947852186,2.990834080763584,89.66306752191272,1517.423284310882,338.77960883098484,203.50350306060292,0.27925513648983685,0.5338809304403168,63.59126681086493,71.17752557443467,67.26987876673189,80.36667778247462,65.35583349030746
149.85844582977498,1.5130114485950772,65.83808385337633,1868.8066380132195,449.1473424558175,214.07327222236276,0.29977965135995727,0.03507748199730392,48.39352176255232,50.83751803132764,51.956757078113924,60.8279493780494,48.85937934769599
182.07658460712594,1.9132356340247858,92.85896284993765,2446.895635700002,539.5908170891199,199.47828603506554,0.3112186150479425,0.261297524598407,75.29578500847263,82.2819045601578,67.30423544836472,86.58194859487095,66.15972831980292
251.11022770860973,2.5648292562673642,95.30716273828833,1018.108323160742,265.1250320806628,201.96653525002662,0.2981332103768655,0.498651547007246,43.38006651794152,46.405766647283215,44.253554074826745,52.270800842092456,41.86027042847803
145.75963309832449,2.452837112496826,63.84522436889045,2178.907978969394,517.1152962565798,196.30971458169304,0.30729063645002364,0.04506662223939184,109.13831033807043,124.5355203621057,87.50125333183303,101.29258401707132,85.74336155323067
115.3959819657586,1.477012631411739,99.1760736357611,2226.583369774758,423.06436039336256,200.90625581301026,0.30351165467627084,0.019107353055314216,50.3557769764498,53.752697044874566,34.22013099245608,47.4937391042105,32.42850617072892
157.9502905827536,2.668499624983112,57.03557640243792,2275.3764937918713,419.1758700266871,202.30135812491153,0.3034166023195263,0.36001939162224206,57.688633664379665,62.22330670021725,61.04601647052952,68.86119492228791,51.05846617486084
132.2442574508009,1.6039930293059892,60.1007834201245,1484.0441599617543,400.0835605623281,200.9742117013507,0.297286850219317,0.26615214375413604,38.09643960061212,41.97022565118002,31.878195579499437,36.79901931107147,26.94380123884144
285.9395304685146,1.6028717066807214,59.21124196190131,2428.1054467562535,270.818225771255,194.9015234014557,0.2878341919586429,0.35063888642653274,47.8063789874623,51.455744034968596,41.97019921621591,52.36929176480652,38.84596013597337
261.6240759128834,2.1665539612081446,94.69948550039352,1182.7829726635528,276.96305552084823,201.03180885662726,0.28878469852574973,0.21015464790400415,63.32308412949006,67.81816619747998,64.66184156450313,80.82382334887316,55.212918631662795
226.68075130208467,2.2672918827150657,82.7146276162481,1398.5406729336016,430.27360169772584,207.3109796935882,0.3070935251445532,0.13177419755438474,94.65600969692086,105.0596453344014,93.83446410199716,109.75524350475597,92.23051862960725
274.29211803754356,2.24415517410806,57.60521416111364,2754.9400933089637,352.28757143066747,202.24317882257265,0.3001945825551888,0.5513146855842702,53.889598729682106,57.06331629581525,53.86211225351535,62.85088125954223,47.34150177764399
260.7344153798229,1.3646763073159587,72.01617091841744,2477.446301453133,525.1804199733042,204.8099359453592,0.29861487755392774,0.4116568930142404,58.45177658229188,61.71436629511128,50.813228195934244,63.9581154878099,54.99869181073738
137.31401177720716,2.7794295527346846,80.76490125349011,1027.4911080226905,371.9771612078417,198.81494014993686,0.2957610995767765,0.16012336899949348,64.27380312337536,69.88005536118335,57.14000442584424,73.21432148763395,54.07383944466233
278.51179969799557,1.6780800766596708,54.173204249469165,1496.7525207396004,292.9844376107923,203.74950119711855,0.29694811154519246,0.25567154100799866,57.501739343996,64.52077227295521,50.52545296631955,63.25919043372938,48.178906613360255
207.86844838313016,1.4331268583090475,94.12081842036693,1428.8129659863291,464.4156500506108,201.39633919108263,0.31046911794488136,0.47344632613066073,35.77341294181591,39.546816715571126,38.31660635485385,47.31659689865957,37.333501867893304
261.4880310328125,2.799746543764159,90.18017677207675,1541.6126560739451,338.006026432303,195.24544635156383,0.29664755918131974,0.057783478617982276,119.56191179291126,130.5959992847691,118.35122023120014,142.61910389963703,114.12928923142252
279.21825998469865,2.920172696813556,75.26033867883191,1495.1195405597728,407.64109220676795,201.59260502399437,0.2865893528669843,0.11796240741294364,159.29648209489642,176.2735295917073,147.29077944771558,174.81011280012436,138.06274814599138
163.60069499437276,2.751829711077811,98.35633076295852,1125.0525914856914,459.349835651551,195.04151668279846,0.3074365177554017,0.0585964832859121,109.2491378300282,118.70412068323702,97.19554284501523,117.47277463478304,92.1820145808744
122.01038490553535,2.6571289345047804,70.88804896375498,1917.8810331936406,520.0792333606212,196.83559862557604,0.2979512333613528,0.6498538661712951,29.641225320756565,33.89813903296877,29.016661227457533,39.076074018700396,29.840839270176172
145.58703250838835,2.379435565150239,99.20551595182489,2465.46694957233,487.65735844050283,200.94664153646187,0.30031395865532773,0.6019273865696074,43.79518148324266,46.22539752358029,31.847878284291408,45.63126296445426,33.65396415820984
185.42155772525126,2.191543267096451,83.39599994018135,2213.463449434873,452.90832036181723,201.48622136690062,0.3160757830639951,0.6026503455034057,32.51330600534494,36.32838962752107,39.709282522701166,43.2421563272846,35.605760221729525
263.60295318449863,1.3565761678405381,81.73356366269707,2345.7433371961597,453.8899547185431,194.05383767461436,0.2997943944264949,0.5730602747808224,35.77195945771961,40.748850165764246,37.72329262460173,47.49170176893273,36.87998717358056
